a,b,j,H_5,v_2
25,22,1,310473072000,7
25,23,11,148710134400,7
25,25,10,245682460800,7
26,0,8,22216320,7
26,0,12,390153600,7
26,1,6,99792000,7
26,2,5,333590400,7
26,2,11,57456000,7
26,3,8,294940800,7
26,3,12,77788800,7
26,4,1,2428594560,7
26,4,4,1667664000,7
26,4,8,605808000,7
26,4,9,415497600,7
26,5,2,3735849600,7
26,5,7,1533168000,7
26,5,10,535248000,7
26,6,1,6446908800,7
26,6,2,5950800000,7
26,6,9,1447459200,7
26,6,10,994032000,7
26,6,11,641520000,7
26,7,4,7269171840,7
26,7,8,3292732800,7
26,8,5,9385027200,7
26,8,8,5171817600,7
26,8,12,1278288000,7
26,10,6,16451164800,7
26,10,11,4963996800,7
26,11,8,16013773440,7
26,11,12,5280278400,7
26,12,4,38557434240,7
26,12,8,22037500800,7
26,13,1,61180905600,7
26,14,11,20846367360,7
26,15,4,81394185600,7
26,15,8,50752206720,7
26,16,8,64822631040,7
26,16,12,29030140800,7
26,17,5,115379683200,7
26,17,6,104646729600,7
26,17,11,48039868800,7
26,18,5,141328425600,7
26,18,11,61412630400,7
26,19,8,125104694400,7
26,19,12,63067973760,7
26,20,1,255468470400,7
26,20,4,221530204800,7
26,20,8,152449499520,7
26,20,9,133453929600,7
26,21,2,291928291200,7
26,21,9,162069667200,7
26,21,10,140183971200,7
26,22,1,355097808000,7
26,22,2,343446768000,7
26,22,9,195099891840,7
26,22,10,169797801600,7
26,22,11,145089302400,7
26,23,4,365039982720,7
26,23,8,261970416000,7
26,24,5,400069042560,7
26,24,8,309142915200,7
26,24,12,178748933760,7
26,25,3,518474286720,7
26,26,6,501550704000,7
26,26,11,295605417600,7
27,1,7,86563200,7
27,2,5,390096000,7
27,2,8,156988800,7
27,2,9,105563520,7
27,2,12,109468800,7
27,3,8,357033600,7
27,3,12,90115200,7
27,5,4,3337545600,7
27,5,8,1363824000,7
27,5,9,977961600,7
27,7,2,10314518400,7
27,7,5,7249699200,7
27,7,7,4971907200,7
27,7,9,2942248320,7
27,7,10,2114928000,7
27,9,3,19583752320,7
27,9,11,3916725120,7
27,11,4,33324670080,7
27,11,8,18767548800,7
27,13,2,66414499200,7
27,13,5,52272854400,7
27,13,8,34621238400,7
27,13,9,28777230720,7
27,13,10,23250729600,7
27,13,12,13726800000,7
27,15,6,76990953600,7
27,15,9,50110876800,7
27,18,4,174899157120,7
27,18,8,117900316800,7
27,18,9,102409211520,7
27,19,8,144982561920,7
27,19,12,75012981120,7
27,21,4,301320305280,7
27,21,6,260237059200,7
27,21,8,212989334400,7
27,21,9,188350462080,7
27,23,5,392129539200,7
27,23,9,270279400320,7
27,27,4,746265985920,7
27,27,8,564430204800,7
28,0,4,70761600,7
28,0,8,30153600,7
28,0,9,39888000,7
28,1,6,139501440,7
28,1,8,74044800,7
28,1,10,55117440,7
28,1,12,204336000,7
28,2,10,89055360,7
28,4,5,1855483776,7
28,4,8,869936256,7
28,4,9,616968576,7
28,4,12,170349696,7
28,5,3,4373470080,7
28,5,4,3830244480,7
28,5,8,1619479680,7
28,5,10,814181760,7
28,6,3,7020800640,7
28,6,6,4471447680,7
28,6,10,1488170880,7
28,6,11,1001911680,7
28,7,7,5800014720,7
28,8,4,14164571520,7
28,8,8,7172730240,7
28,8,9,5580846720,7
28,9,6,15553673856,7
28,9,8,10744361856,7
28,9,10,6497870976,7
28,9,11,4753558656,7
28,9,12,3313005696,7
28,10,7,18735212160,7
28,10,10,9744359040,7
28,12,5,45707172480,7
28,12,8,29968686720,7
28,12,9,24796033920,7
28,12,12,11612177280,7
28,13,4,65713415040,7
28,13,8,40188447360,7
28,13,10,27400383360,7
28,14,6,69264464256,7
28,14,10,36861422976,7
28,16,4,132529864320,7
28,16,8,87126376320,7
28,16,9,74965461120,7
28,17,6,138049914240,7
28,17,8,109529911680,7
28,17,10,80654336640,7
28,17,12,54245600640,7
28,18,10,101681585280,7
28,20,5,269698876800,7
28,20,8,203352789120,7
28,20,9,179630478720,7
28,20,12,111003361920,7
28,21,3,361968082560,7
28,21,4,343083807360,7
28,21,8,245185349760,7
28,21,10,190230768000,7
28,22,3,426456455040,7
28,22,6,353246659200,7
28,22,10,229885488000,7
28,22,11,198648489600,7
28,23,7,383049475200,7
28,24,4,553627080576,7
28,24,8,410193334656,7
28,24,9,369170856576,7
28,25,6,567514857600,7
28,25,8,480409776000,7
28,25,10,386939134080,7
28,25,11,340036963200,7
28,25,12,294195369600,7
28,26,7,609586185600,7
28,26,10,453992192640,7
28,28,5,921330184320,7
28,28,8,746031841920,7
28,28,9,680804784000,7
28,28,12,480567669120,7
29,0,2,115885440,7
29,0,3,98386560,7
29,0,7,40199040,7
29,0,11,185834880,7
29,1,10,62928000,7
29,2,6,413424000,7
29,2,11,90288000,7
29,3,11,159350400,7
29,4,2,3259428480,7
29,4,3,2912388480,7
29,4,11,330295680,7
29,5,6,3099761280,7
29,5,10,988848000,7
29,6,11,1230768000,7
29,7,7,6727593600,7
29,7,11,2162160000,7
29,8,2,19372003200,7
29,8,3,17863401600,7
29,8,7,10291881600,7
29,8,11,3599164800,7
29,9,10,7711724160,7
29,10,6,25187863680,7
29,10,11,8725495680,7
29,11,11,12857961600,7
29,12,2,66113308800,7
29,12,3,62083969920,7
29,12,11,18382320000,7
29,13,6,61170595200,7
29,13,10,32084438400,7
29,14,11,34824746880,7
29,15,7,89952992640,7
29,15,11,46427230080,7
29,16,2,168863840640,7
29,16,3,160427433600,7
29,16,7,113720826240,7
29,16,11,60790435200,7
29,17,10,93680668800,7
29,18,6,193438281600,7
29,18,11,99499593600,7
29,19,11,124771236480,7
29,20,2,360724890240,7
29,20,3,345467928960,7
29,20,11,154654980480,7
29,21,6,338956214400,7
29,21,10,219794889600,7
29,22,11,230441904000,7
29,23,7,437036342400,7
29,23,11,277512048000,7
29,24,2,682518545280,7
29,24,3,657500388480,7
29,24,7,513111473280,7
29,24,11,331528222080,7
29,25,10,445442371200,7
29,26,6,747072144000,7
29,26,11,463064342400,7
29,27,11,541992528000,7
29,28,2,1182787689600,7
29,28,3,1144540540800,7
29,28,11,630683222400,7
29,29,6,1124688862080,7
29,29,10,813359180160,7
30,0,5,76003200,7
30,0,9,48470400,7
30,2,1,1093276800,7
30,2,6,479606400,7
30,2,9,189475200,7
30,2,11,106128000,7
30,3,0,2375049600,7
30,3,12,149212800,7
30,4,0,4275089280,7
30,4,3,3302259840,7
30,4,6,2008010880,7
30,4,8,1212167040,7
30,4,9,884096640,7
30,4,11,407594880,7
30,5,0,7125148800,7
30,5,8,2236752000,7
30,6,0,11196662400,7
30,6,2,9904118400,7
30,6,7,4858358400,7
30,6,8,3849955200,7
30,6,10,2147126400,7
30,6,11,1496880000,7
30,8,2,21860150400,7
30,8,4,18308407680,7
30,8,5,16232630400,7
30,8,9,7695492480,7
30,8,10,5884041600,7
30,8,12,3027024000,7
30,9,4,26127123840,7
30,9,11,6822794880,7
30,9,12,4908435840,7
30,10,1,44598153600,7
30,10,4,36230697600,7
30,10,9,17050089600,7
30,10,11,10360310400,7
30,10,12,7632282240,7
30,11,4,49028434560,7
30,11,8,29189865600,7
30,12,3,70132487040,7
30,12,9,33433948800,7
30,12,11,21652329600,7
30,13,1,100619164800,7
30,13,7,61555670400,7
30,14,7,80127815040,7
30,14,11,40767914880,7
30,16,5,157715644800,7
30,16,9,99736652160,7
30,17,3,222458797440,7
30,17,5,194959324800,7
30,18,1,293186678400,7
30,18,6,219645129600,7
30,18,9,157236266880,7
30,18,11,115477084800,7
30,19,0,360532529280,7
30,19,12,121241197440,7
30,20,0,429205392000,7
30,20,3,389729577600,7
30,20,6,321711868800,7
30,20,8,266104540800,7
30,20,9,236926684800,7
30,20,11,178931491200,7
30,21,0,507242736000,7
30,21,8,320428886400,7
30,21,9,286680850560,7
30,22,0,595458864000,7
30,22,2,566161200000,7
30,22,7,420312144000,7
30,22,8,382730893440,7
30,22,10,304763299200,7
30,22,11,265931107200,7
30,24,2,768866567040,7
30,24,4,708553203840,7
30,24,5,670694359680,7
30,24,9,484013024640,7
30,24,10,432848638080,7
30,24,12,331690170240,7
30,25,4,821046710400,7
30,25,12,395133171840,7
30,26,1,1048452451200,7
30,26,4,946445477760,7
30,26,9,663332664960,7
30,26,11,532259164800,7
30,26,12,467367753600,7
30,27,4,1085701680000,7
30,27,8,841350867840,7
30,28,3,1290296304000,7
30,28,9,888690545280,7
30,28,11,723791376000,7
30,30,7,1358853229440,7
30,30,11,963276336000,7
1,1,2,57600,8
2,0,8,2822400,8
2,2,3,172800,8
3,1,7,134400,8
3,2,8,403200,8
3,2,9,3628800,8
3,3,0,5080320,8
3,3,4,403200,8
4,0,8,3144960,8
4,0,9,11854080,8
4,0,12,250064640,8
4,1,1,1209600,8
4,1,8,1209600,8
4,3,0,8467200,8
4,3,9,1209600,8
4,4,0,15240960,8
4,4,1,11854080,8
4,4,6,103680,8
5,1,2,1209600,8
5,3,0,13305600,8
5,3,3,4320000,8
5,4,0,23950080,8
5,4,1,19111680,8
5,5,0,39916800,8
5,5,1,32659200,8
6,0,9,12960000,8
6,1,5,134400,8
6,2,9,2384640,8
6,4,1,29272320,8
6,4,2,22014720,8
6,4,10,2776320,8
6,5,10,1209600,8
7,2,4,2661120,8
7,5,12,41184000,8
7,7,6,27129600,8
8,0,4,403200,8
8,2,2,11784960,8
8,4,11,12646656,8
8,5,1,103783680,8
8,5,10,725760,8
8,6,2,136477440,8
8,6,6,24871680,8
8,7,11,2661120,8
9,1,6,403200,8
9,2,8,241920,8
9,3,7,1209600,8
9,5,6,20839680,8
9,7,4,176467200,8
9,7,7,38035200,8
9,7,9,4320000,8
9,7,12,13305600,8
9,9,4,403004160,8
9,9,5,294416640,8
9,9,6,196680960,8
9,9,7,116847360,8
9,9,12,7983360,8
10,0,0,5241600,8
10,0,5,518400,8
10,1,0,15724800,8
10,1,5,1900800,8
10,1,8,1209600,8
10,1,11,70214400,8
10,2,0,36691200,8
10,2,3,16323840,8
10,2,6,2476800,8
10,2,8,349440,8
10,3,4,23950080,8
10,5,8,5510400,8
10,5,9,1209600,8
10,6,3,207417600,8
10,6,7,32659200,8
10,6,8,13305600,8
10,7,0,518918400,8
10,8,0,749548800,8
10,8,4,381646080,8
10,9,0,1049368320,8
10,9,6,291006720,8
10,9,8,98945280,8
10,10,0,1430956800,8
10,10,7,285546240,8
10,10,8,165715200,8
11,0,0,6854400,8
11,0,1,5241600,8
11,1,0,20563200,8
11,1,1,16531200,8
11,1,9,6048000,8
11,2,0,47980800,8
11,2,1,39916800,8
11,2,4,14826240,8
11,3,1,81849600,8
11,3,4,33995520,8
11,7,0,678585600,8
11,8,0,980179200,8
11,8,1,891475200,8
11,9,0,1372250880,8
11,9,1,1256935680,8
11,9,8,156683520,8
11,10,0,1871251200,8
11,10,1,1724486400,8
11,10,9,136684800,8
11,11,1,2311545600,8
11,11,9,227001600,8
11,11,12,15379200,8
12,0,0,8812800,8
12,0,1,6854400,8
12,0,12,300844800,8
12,1,0,26438400,8
12,1,2,16531200,8
12,2,0,61689600,8
12,2,1,51897600,8
12,2,7,2822400,8
12,2,8,1094400,8
12,2,9,1969920,8
12,3,2,86803200,8
12,3,8,2822400,8
12,3,10,3513600,8
12,5,6,74131200,8
12,6,8,39456000,8
12,6,9,15655680,8
12,7,0,872467200,8
12,7,8,77280000,8
12,7,10,11692800,8
12,8,0,1260230400,8
12,8,1,1152518400,8
12,8,5,530553600,8
12,9,0,1764322560,8
12,9,2,1447522560,8
12,9,4,1019370240,8
12,10,0,2405894400,8
12,10,1,2227680000,8
12,10,6,856800000,8
12,10,8,380486400,8
12,10,9,215827200,8
12,11,2,2699424000,8
12,11,8,583430400,8
12,11,10,183225600,8
12,12,4,2680254720,8
13,0,0,11162880,8
13,0,1,8812800,8
13,0,6,1094400,8
13,1,0,33488640,8
13,1,1,27613440,8
13,1,3,15724800,8
13,1,6,3421440,8
13,1,11,70237440,8
13,2,0,78140160,8
13,2,1,66389760,8
13,3,1,135717120,8
13,3,2,112216320,8
13,3,7,12337920,8
13,3,8,5080320,8
13,3,9,1900800,8
13,4,6,53312256,8
13,5,3,294094080,8
13,5,8,29863680,8
13,5,9,11854080,8
13,6,2,579882240,8
13,6,3,482307840,8
13,6,10,9434880,8
13,7,0,1105125120,8
13,7,2,887742720,8
13,7,10,22360320,8
13,8,0,1596291840,8
13,8,1,1467037440,8
13,8,6,513872640,8
13,9,0,2234808576,8
13,9,1,2066777856,8
13,9,3,1604249856,8
13,9,11,36723456,8
13,10,0,3047466240,8
13,10,1,2833608960,8
13,10,11,74108160,8
13,11,1,3795966720,8
13,11,2,3451418880,8
13,11,8,826586880,8
13,11,9,517466880,8
13,12,6,2279566080,8
13,13,3,5286677760,8
13,13,8,1709487360,8
13,13,9,1153232640,8
14,0,1,11162880,8
14,0,12,313770240,8
14,1,2,27613440,8
14,1,3,20563200,8
14,1,4,14227200,8
14,1,10,22982400,8
14,1,12,187280640,8
14,2,4,37497600,8
14,2,12,106848000,8
14,3,8,8467200,8
14,4,3,215619840,8
14,5,2,456503040,8
14,6,1,837216000,8
14,6,9,44755200,8
14,8,1,1841875200,8
14,8,2,1647993600,8
14,10,6,1526273280,8
14,10,7,1116944640,8
14,11,0,5079110400,8
14,11,12,98346240,8
14,12,0,6641913600,8
14,12,5,3719980800,8
14,12,8,1650136320,8
14,12,11,376876800,8
14,13,0,8539603200,8
14,13,8,2319379200,8
14,13,10,1034208000,8
14,14,0,10816830720,8
14,14,2,9498435840,8
14,14,10,1507403520,8
15,1,3,26438400,8
15,1,4,18735360,8
15,1,5,12230400,8
15,1,11,70560000,8
15,1,12,187488000,8
15,3,5,75398400,8
15,3,8,13305600,8
15,5,8,68140800,8
15,5,9,32659200,8
15,5,12,16899840,8
15,7,4,991737600,8
15,7,9,134956800,8
15,7,12,13305600,8
15,9,5,1760981760,8
15,9,7,990501120,8
15,9,12,44478720,8
15,11,0,6274195200,8
15,12,0,8204716800,8
15,12,1,7745068800,8
15,13,0,10548921600,8
15,13,1,9990777600,8
15,13,12,482976000,8
15,14,0,13361967360,8
15,14,1,12692194560,8
15,14,6,6818722560,8
15,15,1,15907104000,8
15,15,4,12096403200,8
16,1,1,53625600,8
16,1,3,33488640,8
16,2,2,106886400,8
16,2,4,62864640,8
16,2,5,43411200,8
16,2,12,102816000,8
16,3,6,64569600,8
16,5,1,804384000,8
16,5,8,97278720,8
16,6,2,1132704000,8
16,8,3,2218348800,8
16,8,11,88915200,8
16,10,6,2531347200,8
16,11,0,7668460800,8
16,11,8,2029251840,8
16,12,0,10027987200,8
16,12,1,9491731200,8
16,12,7,3852576000,8
16,12,9,2054787840,8
16,13,0,12893126400,8
16,13,2,11382854400,8
16,13,11,1264032000,8
16,14,0,16331293440,8
16,14,1,15549891840,8
16,14,3,13253402880,8
16,14,6,8613354240,8
16,14,11,1869584640,8
16,15,2,18251308800,8
16,15,10,3956947200,8
16,16,4,18819244800,8
16,16,5,16557408000,8
16,16,12,2427667200,8
17,1,2,53625600,8
17,1,4,30862080,8
17,1,5,21254400,8
17,1,12,188179200,8
17,2,9,6693120,8
17,3,3,223545600,8
17,3,5,126316800,8
17,3,6,85190400,8
17,4,5,251930880,8
17,4,12,27751680,8
17,5,7,221356800,8
17,6,7,400377600,8
17,7,9,273611520,8
17,9,2,4379316480,8
17,11,0,9282873600,8
17,11,3,7322515200,8
17,11,8,2633299200,8
17,12,0,12139142400,8
17,12,1,11518214400,8
17,12,5,7369747200,8
17,12,12,662112000,8
17,13,0,15607468800,8
17,13,1,14853484800,8
17,13,8,5162976000,8
17,13,9,3829835520,8
17,14,0,19769460480,8
17,14,1,18864679680,8
17,17,2,33853075200,8
18,1,6,17821440,8
18,2,3,129427200,8
18,2,5,71573760,8
18,3,0,428440320,8
18,3,4,215596800,8
18,4,0,771192576,8
18,5,0,1285320960,8
18,5,7,289255680,8
18,5,9,103783680,8
18,6,0,2019790080,8
18,6,3,1453213440,8
18,7,4,1895688960,8
18,7,8,594504960,8
18,8,8,979050240,8
18,10,7,3106709760,8
18,11,4,7832782080,8
18,12,1,13852903680,8
18,13,2,16710946560,8
18,13,8,6534447360,8
18,13,10,3531951360,8
18,14,1,22682854656,8
18,14,2,21295524096,8
18,14,7,10983280896,8
18,14,8,8791808256,8
18,14,9,6758712576,8
18,15,4,22384016640,8
18,16,5,24942293760,8
18,17,11,8868752640,8
18,18,3,46291150080,8
18,18,6,33617306880,8
19,3,0,510048000,8
19,3,4,264902400,8
19,4,0,918086400,8
19,4,1,836478720,8
19,5,0,1530144000,8
19,5,1,1407732480,8
19,5,6,529908480,8
19,6,0,2404512000,8
19,6,1,2229638400,8
19,7,1,3366316800,8
19,9,3,5688587520,8
19,14,6,16171211520,8
19,15,3,29661730560,8
19,15,6,20804071680,8
19,18,5,46117382400,8
19,18,8,29842041600,8
19,18,9,24504480000,8
19,18,12,10998662400,8
19,19,0,77425286400,8
20,0,6,9158400,8
20,0,12,351901440,8
20,1,1,112608000,8
20,1,6,29548800,8
20,1,10,26208000,8
20,1,12,189907200,8
20,3,0,602784000,8
20,4,0,1085011200,8
20,4,1,992275200,8
20,4,5,482745600,8
20,4,12,31484160,8
20,5,0,1808352000,8
20,5,2,1496759040,8
20,5,6,657734400,8
20,6,0,2841696000,8
20,6,1,2642976000,8
20,7,10,400723200,8
20,8,8,1589932800,8
20,8,9,1096231680,8
20,8,12,217324800,8
20,9,1,8146195200,8
20,9,6,4155667200,8
20,9,8,2460591360,8
20,9,11,714067200,8
20,9,12,398280960,8
20,10,6,5951750400,8
20,11,8,5275065600,8
20,12,5,13226169600,8
20,12,12,1795449600,8
20,13,6,14974675200,8
20,14,3,27987989760,8
20,14,8,13483272960,8
20,14,9,10644860160,8
20,15,2,37957904640,8
20,16,6,31814380800,8
20,16,12,7856352000,8
20,17,1,60788448000,8
20,17,6,39770553600,8
20,17,10,18921427200,8
20,17,12,10644076800,8
20,18,7,42808147200,8
20,19,0,91502611200,8
20,20,0,108931680000,8
20,20,1,105579936000,8
20,20,5,80993260800,8
20,20,12,23694992640,8
21,1,2,112608000,8
21,3,0,707616000,8
21,3,3,478137600,8
21,4,0,1273708800,8
21,4,1,1168876800,8
21,5,0,2122848000,8
21,5,1,1965600000,8
21,6,0,3335904000,8
21,6,1,3111264000,8
21,9,2,8884972800,8
21,9,6,5028307200,8
21,10,7,5818310400,8
21,11,3,15047735040,8
21,11,7,8199072000,8
21,11,8,6491600640,8
21,13,8,12328684800,8
21,13,9,9698814720,8
21,14,2,35602732800,8
21,14,3,33074576640,8
21,14,10,10094112000,8
21,15,1,47163168000,8
21,15,9,17411500800,8
21,17,2,68077152000,8
21,19,0,107416108800,8
21,19,3,93927133440,8
21,20,0,127876320000,8
21,20,1,124087392000,8
21,21,0,151126560000,8
21,21,1,146820960000,8
22,0,7,10886400,8
22,1,5,64915200,8
22,2,1,370656000,8
22,4,1,1368057600,8
22,4,7,387475200,8
22,5,10,197164800,8
22,8,7,3240518400,8
22,8,9,1758654720,8
22,9,4,8388506880,8
22,9,12,755884800,8
22,10,1,15331680000,8
22,10,7,7030598400,8
22,11,0,21464352000,8
22,12,0,28068768000,8
22,12,7,13539052800,8
22,13,0,36088416000,8
22,13,7,18146822400,8
22,13,8,14929171200,8
22,13,10,9094982400,8
22,14,0,45711993600,8
22,14,2,41680953600,8
22,14,10,12480134400,8
22,16,4,56155610880,8
22,16,6,45180115200,8
22,16,7,39271276800,8
22,16,12,12736569600,8
22,17,3,74917152000,8
22,18,1,101189088000,8
22,19,4,102591809280,8
22,19,8,65302675200,8
22,20,1,144926496000,8
22,20,7,91444550400,8
22,21,10,70383686400,8
23,2,4,258336000,8
23,5,12,84314880,8
23,11,0,24898648320,8
23,11,4,18651790080,8
23,12,0,32559770880,8
23,12,1,31238887680,8
23,13,0,41862562560,8
23,13,1,40258632960,8
23,13,5,28957512960,8
23,14,0,53025912576,8
23,14,1,51101197056,8
23,14,6,32948441856,8
23,15,1,63996791040,8
23,15,10,20430731520,8
23,19,8,77600307456,8
23,21,8,114832892160,8
23,21,9,99553916160,8
23,21,12,56810799360,8
23,23,7,184085395200,8
23,23,9,144006439680,8
24,0,4,37889280,8
24,2,2,439084800,8
24,3,3,779155200,8
24,5,1,3093914880,8
24,5,10,335059200,8
24,5,11,197786880,8
24,6,2,4491728640,8
24,6,6,2381011200,8
24,7,4,5405395200,8
24,7,12,423878400,8
24,9,1,15048633600,8
24,10,6,12050714880,8
24,10,7,10015299840,8
24,11,0,28729209600,8
24,11,8,11427897600,8
24,12,0,37568966400,8
24,12,1,36095673600,8
24,12,3,31699019520,8
24,12,8,15800037120,8
24,13,0,48302956800,8
24,13,2,44108064000,8
24,13,4,37682361600,8
24,14,0,61183745280,8
24,14,1,59036947200,8
24,14,3,52545542400,8
24,14,11,14227142400,8
24,15,11,19285274880,8
24,16,5,69637497600,8
24,16,12,19629354240,8
24,18,2,130183200000,8
24,21,1,229938912000,8
24,21,6,168938438400,8
24,21,8,135227232000,8
24,21,12,68878045440,8
24,22,2,260747424000,8
24,22,6,200824416000,8
24,24,7,253591430400,8
25,1,6,83462400,8
25,1,7,59270400,8
25,3,7,347155200,8
25,5,6,1673568000,8
25,7,6,4476038400,8
25,7,7,3584851200,8
25,7,9,2021241600,8
25,9,6,9959120640,8
25,10,9,7503148800,8
25,11,0,32985388800,8
25,11,5,22423084800,8
25,11,7,16506604800,8
25,11,8,13575609600,8
25,12,0,43134739200,8
25,12,1,41497747200,8
25,12,8,18723882240,8
25,13,0,55458950400,8
25,13,1,53471174400,8
25,13,6,34734009600,8
25,13,8,25245561600,8
25,13,9,20664564480,8
25,14,0,70248003840,8
25,14,1,67862672640,8
25,14,11,17298896640,8
25,15,7,50533943040,8
25,17,6,90431827200,8
25,17,7,80300102400,8
25,18,8,87131116800,8
25,19,7,121728096000,8
25,21,6,196125868800,8
25,23,1,362535264000,8
25,23,4,317862708480,8
25,23,6,274950547200,8
25,23,7,250789996800,8
25,23,12,124628601600,8
25,25,4,429852384000,8
25,25,5,404083872000,8
25,25,6,375529132800,8
25,25,12,180846224640,8
26,0,5,41184000,8
26,1,5,132192000,8
26,2,3,502790400,8
26,2,6,255340800,8
26,3,4,883249920,8
26,4,12,106133760,8
26,5,8,1139685120,8
26,5,9,804384000,8
26,6,3,5362986240,8
26,6,7,2622240000,8
26,6,8,1995459840,8
26,7,12,724204800,8
26,8,4,10768101120,8
26,9,3,17106566400,8
26,10,5,19000569600,8
26,10,7,13865644800,8
26,12,1,47484460800,8
26,12,9,17955383040,8
26,13,2,58211769600,8
26,13,8,29655302400,8
26,13,10,19593043200,8
26,14,1,77642530560,8
26,14,2,74064533760,8
26,14,8,39131769600,8
26,14,9,32653152000,8
26,18,3,163002643200,8
26,19,4,184796985600,8
26,20,12,79385644800,8
26,21,7,205722259200,8
26,21,8,184085072640,8
26,22,3,328719686400,8
26,22,7,245257516800,8
26,22,8,220441708800,8
26,23,12,148029177600,8
26,24,4,425633644800,8
26,25,6,432998611200,8
26,26,7,463060281600,8
27,1,8,61267200,8
27,2,4,484081920,8
27,3,4,1021950720,8
27,3,9,242853120,8
27,7,8,3904800000,8
27,9,9,7203859200,8
27,10,8,13321593600,8
27,11,12,6498489600,8
27,13,4,57588760320,8
27,14,6,60333361920,8
27,15,5,85437676800,8
27,15,11,33410361600,8
27,17,8,94831430400,8
27,18,5,162128044800,8
27,18,12,58968518400,8
27,19,9,126755193600,8
27,21,5,281788243200,8
27,21,12,116907667200,8
27,23,2,457640352000,8
27,23,7,334239494400,8
27,23,8,302691859200,8
27,23,10,237683462400,8
27,25,9,376627104000,8
27,25,11,292528684800,8
27,26,9,440337703680,8
28,0,2,101779200,8
28,0,10,79591680,8
28,0,12,403603200,8
28,1,4,225504000,8
28,1,11,92125440,8
28,2,7,265224960,8
28,3,1,1732389120,8
28,3,8,428440320,8
28,4,2,2873316096,8
28,4,4,2213496576,8
28,5,6,2680231680,8
28,6,8,2809347840,8
28,6,9,2094301440,8
28,7,1,12574552320,8
28,7,10,2557336320,8
28,8,2,17102595840,8
28,8,5,12458538240,8
28,8,10,4169168640,8
28,10,6,21962223360,8
28,11,1,46829502720,8
28,11,8,21863143680,8
28,12,2,58413761280,8
28,13,3,70967957760,8
28,13,12,16541141760,8
28,14,3,90552704256,8
28,14,8,52868403456,8
28,14,9,44700408576,8
28,15,1,125615888640,8
28,15,10,48645515520,8
28,16,2,149269374720,8
28,16,10,63113852160,8
28,16,12,41489521920,8
28,17,4,163349326080,8
28,19,1,276890777856,8
28,19,8,167150221056,8
28,20,2,318970417920,8
28,20,4,288559192320,8
28,21,6,297644371200,8
28,22,8,293207581440,8
28,22,9,261625386240,8
28,23,1,535449657600,8
28,23,10,275500742400,8
28,24,2,603656292096,8
28,24,5,522316843776,8
28,24,10,327651422976,8
28,26,6,656994320640,8
28,27,1,942926434560,8
28,27,8,647622432000,8
28,28,2,1046304817920,8
29,0,10,83347200,8
29,1,6,163296000,8
29,1,8,88761600,8
29,1,9,66182400,8
29,2,2,868665600,8
29,2,3,757451520,8
29,3,7,691488000,8
29,3,8,510048000,8
29,3,10,240480000,8
29,4,7,1367412480,8
29,4,10,507260160,8
29,5,8,1909474560,8
29,5,9,1407732480,8
29,5,11,658817280,8
29,6,6,5159865600,8
29,7,8,5380888320,8
29,8,10,4971283200,8
29,9,8,12500686080,8
29,9,9,9993242880,8
29,10,2,37508739840,8
29,10,3,34942613760,8
29,11,8,25327814400,8
29,11,10,16649452800,8
29,12,10,23398099200,8
29,13,8,46403769600,8
29,13,9,39082694400,8
29,13,11,25595539200,8
29,15,8,78752597760,8
29,16,10,73431187200,8
29,17,6,157479840000,8
29,17,8,125880894720,8
29,17,9,109656864000,8
29,18,2,251285126400,8
29,18,3,239773075200,8
29,19,7,213977998080,8
29,19,8,191777806080,8
29,19,10,146665532160,8
29,20,7,258921411840,8
29,20,10,180434822400,8
29,21,8,280915027200,8
29,21,9,250417324800,8
29,21,11,189689068800,8
29,22,6,402137568000,8
29,23,8,398246803200,8
29,24,10,377494076160,8
29,25,8,549209928960,8
29,25,9,497786446080,8
29,26,2,907008157440,8
29,26,3,875841926400,8
29,27,8,739723749120,8
29,27,10,608644512000,8
29,28,10,705414816000,8
29,29,8,976190158080,8
29,29,9,895907393280,8
29,29,11,729915943680,8
30,0,2,131408640,8
30,0,3,112147200,8
30,0,11,190713600,8
30,0,12,417795840,8
30,3,8,602784000,8
30,4,5,2445415680,8
30,5,2,6227907840,8
30,6,1,10631174400,8
30,6,9,2936943360,8
30,9,2,30829328640,8
30,9,10,9088462080,8
30,10,6,28757088000,8
30,10,7,24790160640,8
30,11,0,61751289600,8
30,11,12,11440915200,8
30,12,0,80751686400,8
30,12,8,39876560640,8
30,13,0,103823596800,8
30,13,8,53315808000,8
30,13,10,37347091200,8
30,14,0,131509889280,8
30,14,2,122427613440,8
30,14,10,50011534080,8
30,16,3,181079712000,8
30,16,4,170130312960,8
30,16,10,84970540800,8
30,16,11,70823174400,8
30,17,4,209588486400,8
30,17,12,74920032000,8
30,18,4,255555982080,8
30,18,12,95958086400,8
30,19,4,308713539840,8
30,20,5,346953772800,8
30,21,2,481354156800,8
30,22,1,583206624000,8
30,22,9,343955462400,8
30,25,2,888539984640,8
30,25,10,510377184000,8
30,26,7,788519289600,8
30,28,6,1116034732800,8
30,29,1,1547793434880,8
30,29,7,1194001885440,8
30,29,10,929598670080,8
30,30,8,1265493600000,8
0,0,11,91123200,9
0,0,12,227888640,9
1,0,12,233049600,9
3,2,4,115200,9
4,2,2,1881600,9
4,4,12,97390080,9
5,5,2,24675840,9
6,0,4,115200,9
6,0,12,262310400,9
6,2,3,3110400,9
6,6,1,79833600,9
